sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,sugar_energy_ratio,sat_fat_ratio,salt_sugar_interaction,nutrition_risk_score,main_category,country,has_labels,image_saine,bad_nutrition
1.2,6.9,0.6,0.01,11.0,14.0,364.0,0.0,0.0032967032876464195,0.0869565091367378,0.012,-5.46,plant-based-foods-and-beverages,france,1,1,0
11.4,0.1,0.0,0.0,0.6,0.6,57.0,0.0,0.19999999649122815,0.0,0.0,11.370000000000001,beverages-and-beverages-preparations,united-kingdom,1,1,1
6.0,19.4,1.6,1.5,1.9,6.8,159.428571428571,1.0,0.037634408366092525,0.08247422255287513,9.0,22.294285714285714,plant-based-foods-and-beverages,germany,1,1,0
13.0,50.0,31.0,0.02,14.0,7.9,590.0,1.0,0.022033898267739157,0.6199999876000003,0.26,36.1,snacks,france,1,0,1
4.4,2.1,0.2,0.8,1.2,1.5,53.0,2.0,0.0830188663581346,0.0952380498866429,3.5200000000000005,11.930000000000001,condiments,france,1,0,0
16.1,4.3,2.7,0.05,2.1,1.9,126.0,3.0,0.12777777676366844,0.6279068307193417,0.8050000000000002,18.46,dairies,france,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages-and-beverages-preparations,germany,0,0,0
0.1,1.2,0.28,0.0,1.0,9.5,349.0,0.0,0.000286532950468387,0.23333313888905097,0.0,2.87,plant-based-foods-and-beverages,france,1,1,0
14.0,9.6,1.7,0.02,14.0,30.0,1587.5,0.0,0.008818897632240063,0.1770833148871547,0.28,17.775,plant-based-foods-and-beverages,france,1,1,0
13.3333333333333,12.6666666666667,2.33333333333333,0.0666666666666667,9.33333333333333,14.3333333333333,430.0,0.0,0.03100775186587337,0.18421051177285358,0.8888888888888871,11.299999999999967,plant-based-foods-and-beverages,france,1,1,0
2.0,1.1,0.2,0.02,21.0,23.0,356.0,0.0,0.005617977512309052,0.1818180165290759,0.04,-15.04,plant-based-foods-and-beverages,germany,0,1,0
0.5,1.2,0.3,0.03,1.9,8.6,350.0,0.0,0.001428571424489796,0.2499997916668403,0.015,2.6999999999999997,plant-based-foods-and-beverages,germany,1,1,0
4.5,0.0,0.0,0.03,0.0,0.0,20.0,4.0,0.22499998875000055,0.0,0.135,5.0,beverages-and-beverages-preparations,france,1,1,1
13.0,0.0,0.0,4.0,1.9,0.0,49.0,0.0,0.2653061170345691,0.0,52.0,51.59,beverages-and-beverages-preparations,france,0,1,1
18.0,3.1,1.5,0.02,5.1,8.3,378.0,1.0,0.047619047493071304,0.48387081165457685,0.36,18.380000000000003,plant-based-foods-and-beverages,france,1,1,0
23.0,0.0,0.0,3.6,1.0,0.9,114.0,2.0,0.201754384195137,0.0,82.8,59.14,condiments,france,1,0,1
0.7,0.8,0.1,0.54,5.7,5.1,81.0,2.0,0.008641975201950923,0.12499984375019531,0.378,1.3099999999999996,plant-based-foods-and-beverages,spain,1,1,0
13.8,0.5,0.1,1.5,1.1,2.3,72.0,0.0,0.19166666400462967,0.1999996000008,20.700000000000003,28.519999999999996,condiments,germany,1,0,0
1.8,1.6,0.3,0.885,3.8,12.0,354.0,0.0,0.005084745748348176,0.18749988281257324,1.593,10.689999999999998,seafood,united-kingdom,1,1,0
0.0,13.0,2.0,1.0,0.0,24.0,213.0,0.0,0.0,0.15384614201183525,0.0,14.129999999999999,seafood,belgium,1,0,0
11.0,0.5,0.1,0.1,1.2,0.5,45.0,0.0,0.2444444390123458,0.1999996000008,1.1,11.35,beverages-and-beverages-preparations,united-kingdom,1,1,1
3.4,2.3,1.5,0.08,1.9,9.8,75.0,2.0,0.0453333327288889,0.6521736294897263,0.272,4.550000000000001,dairies,switzerland,1,1,0
1.3,0.5,0.1,0.01,0.5,0.5,7.0,7.0,0.18571425918367726,0.1999996000008,0.013000000000000001,1.0700000000000003,beverages-and-beverages-preparations,belgium,1,1,0
0.0,0.1,0.1,0.05,0.0,8.0,53.0,0.0,0.0,0.9999900000999989,0.0,1.13,dairies,tunisia,1,1,0
0.0,0.0,0.0,0.001175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01175,beverages-and-beverages-preparations,greece,1,0,0
0.0,0.5,0.2,1.0,0.0,22.0,93.0,0.0,0.0,0.3999992000016,0.0,11.129999999999999,seafood,france,1,0,0
4.5,0.5,0.1,2.5,1.2,1.0,40.0,2.0,0.11249999718750008,0.1999996000008,11.25,28.8,condiments,france,1,0,1
12.0,17.6,3.2,0.61,6.8,26.9,442.0,0.0,0.027149321205544523,0.18181817148760387,7.32,18.919999999999998,plant-based-foods-and-beverages,france,1,1,0
21.0,0.5,0.1,2.5,1.8,1.1,93.0,1.0,0.22580644918487688,0.1999996000008,52.5,45.230000000000004,condiments,france,1,1,1
4.4,31.4,9.2,0.05,12.8,13.7,496.0,0.0,0.00887096772405047,0.2929936212422413,0.22000000000000003,6.259999999999998,plant-based-foods-and-beverages,france,1,1,1
0.0,2.6,0.4,0.63,4.8,6.6,123.0,0.0,0.0,0.15384609467457896,0.0,3.13,plant-based-foods-and-beverages,france,1,1,0
3.8,0.2,0.1,0.03,1.8,1.6,27.0,1.0,0.14074073552812089,0.49999750001249993,0.11399999999999999,2.670000000000001,plant-based-foods-and-beverages,united-kingdom,1,1,0
2.0,5.7,2.8,1.4,2.5,10.0,256.0,0.0,0.007812499969482422,0.4912279839950905,2.8,18.86,plant-based-foods-and-beverages,france,1,1,1
10.800000190735,0.0,0.0,0.0,1.9,0.0,45.0,0.0,0.23999999890522225,0.0,0.0,9.350000190734999,plant-based-foods-and-beverages,france,1,1,0
13.5,3.0,2.0,0.12,0.0,3.1,97.0,0.0,0.13917525629716232,0.6666664444445185,1.6199999999999999,17.669999999999998,dairies,france,1,1,0
1.4,0.7,0.3,0.45,5.9,6.7,100.0,2.0,0.01399999986,0.42857081632740524,0.63,1.2999999999999998,plant-based-foods-and-beverages,france,1,1,0
4.1,0.8,0.2,0.0,1.8,7.3,345.0,0.0,0.011884057936567946,0.24999968750039062,0.0,5.95,plant-based-foods-and-beverages,colombia,0,1,0
0.0,0.0,0.0,0.00312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0312,beverages-and-beverages-preparations,france,0,0,0
14.2857142857143,8.57142857142857,0.0,0.0,11.4285714285714,11.4285714285714,400.0,0.0,0.035714285625000036,0.0,0.0,6.8571428571428985,plant-based-foods-and-beverages,united-states,1,1,0
1.1,3.8,0.7,0.11,10.0,10.0,348.333333333333,0.0,0.003157894727776382,0.18421047783934794,0.12100000000000001,-3.61666666666667,plant-based-foods-and-beverages,france,1,1,0
10.0,0.5,0.1,0.01,0.6,0.6,45.0,0.0,0.22222221728395075,0.1999996000008,0.1,10.049999999999999,beverages-and-beverages-preparations,france,1,1,0
3.5,2.1,0.3,0.08,0.3,0.8,56.0,2.0,0.06249999888392859,0.14285707482996435,0.28,4.86,beverages-and-beverages-preparations,austria,1,1,0
1.7,0.2,0.1,0.01,3.1,2.0,32.0,0.0,0.053124998339843806,0.49999750001249993,0.017,-0.8799999999999999,plant-based-foods-and-beverages,france,1,1,0
0.0,2.6,0.4,1.0,3.5,4.0,84.1860465116279,1.0,0.0,0.15384609467457896,0.0,7.741860465116279,plant-based-foods-and-beverages,germany,0,1,0
0.0,37.0,6.0,1.1,1.9,17.0,403.0,0.0,0.0,0.16216215777940116,0.0,19.130000000000003,seafood,france,1,0,1
13.0,1.1,0.7,0.13,1.9,3.0,82.0,1.0,0.1585365834324807,0.6363630578517655,1.69,13.92,dairies,morocco,0,1,0
24.6153846153846,10.7692307692308,1.53846153846154,0.653846153846154,6.15384615384615,20.0,473.684210526316,2.0,0.051965811856106305,0.14285712959183772,16.09467455621301,31.275303643724687,plant-based-foods-and-beverages,france,0,1,1
0.1,0.6,0.2,0.02,0.4,7.5,348.0,0.0,0.00028735632101334395,0.33333277777870374,0.002,3.58,plant-based-foods-and-beverages,france,1,1,0
0.1,1.0,0.2,0.01,1.9,8.4,352.0,0.0,0.00028409090828383267,0.19999980000020004,0.001,2.02,plant-based-foods-and-beverages,germany,0,1,0
0.5,1.2,0.3,0.3,1.9,2.6,112.0,0.0,0.004464285674426021,0.2499997916668403,0.15,3.02,plant-based-foods-and-beverages,united-kingdom,0,1,0
3.7,0.2,0.1,0.4,3.6,3.9,17.4683544303797,1.0,0.21181158207745346,0.49999750001249993,1.4800000000000002,4.374683544303798,plant-based-foods-and-beverages,france,1,1,0
4.6,0.4,0.1,0.4425,1.1,1.6,39.0,1.0,0.11794871492439192,0.24999937500156252,2.0355,8.415000000000001,condiments,belgium,1,0,0
0.3,3.0,0.27,0.0,0.5,2.0,37.0,1.0,0.008108107888970057,0.08999997000001,0.0,0.44000000000000006,beverages-and-beverages-preparations,france,1,1,0
2.8,4.9,0.7,0.63,1.1,1.1,75.0,0.0,0.03733333283555556,0.14285711370262982,1.7639999999999998,9.450000000000001,plant-based-foods-and-beverages,france,1,1,0
3.8,1.5,0.2,0.79,2.2,2.1,70.3,0.0,0.054054053285148604,0.13333324444450373,3.002,10.402999999999999,plant-based-foods-and-beverages,france,1,1,0
11.0,3.0,2.0,0.11,0.0,3.7,90.0,0.0,0.12222222086419755,0.6666664444445185,1.21,15.0,dairies,france,1,1,0
0.0,1.1,0.6,0.85,0.5,23.0,103.3,0.0,0.0,0.5454540495872277,0.0,9.633,seafood,france,1,0,0
14.1,7.55,1.19,0.13,8.91,12.4,374.0,1.0,0.03770053465855472,0.1576158731634605,1.833,11.419999999999998,plant-based-foods-and-beverages,romania,0,1,0
4.0,0.0,0.0,0.000375,0.0,8.3,49.6,0.0,0.0806451596644121,0.0,0.0015,4.499750000000001,dairies,ireland,1,1,0
0.8,0.5,0.0,0.01,0.0,0.0,27.0,0.0,0.02962962853223598,0.0,0.008,1.17,beverages-and-beverages-preparations,france,1,1,0
3.5,0.0,0.0,0.03875,0.0,0.0,0.0,0.0,3500000.0,0.0,0.135625,3.8875,beverages-and-beverages-preparations,france,0,0,0
2.3,1.9,0.4,0.0,1.9,12.0,354.0,0.0,0.006497175122889335,0.21052620498620794,0.0,4.34,plant-based-foods-and-beverages,spain,0,1,0
12.7,6.8,4.5,0.1,0.1,2.4,124.0,0.0,0.10241935401274714,0.6617646085640282,1.27,19.339999999999996,dairies,france,0,1,0
0.0,1.8999999761581,0.30000001192093,0.53,5.4,5.4000000953674,95.0,1.0,0.0,0.15789466199514568,0.0,1.1500000119209304,plant-based-foods-and-beverages,spain,1,1,0
1.0,8.5,1.4,0.0,10.0,12.0,385.0,0.0,0.0025974025906560973,0.16470586297578083,0.0,-3.75,plant-based-foods-and-beverages,germany,1,1,0
14.3,2.0,1.0,0.12,1.9,3.2,94.4,1.0,0.15148304924276432,0.499999750000125,1.716,15.543999999999999,dairies,france,1,1,0
3.0,1.4,0.4,0.4,2.5,21.0,346.0,0.0,0.008670520206154567,0.2857140816327989,1.2000000000000002,8.36,plant-based-foods-and-beverages,france,1,1,0
10.0,0.0,0.0,0.0,1.9,0.0,47.0,0.0,0.21276595291987335,0.0,0.0,8.57,plant-based-foods-and-beverages,france,1,1,1
0.0,13.8,3.8,1.2,1.9,24.5,222.2,0.0,0.0,0.2753622988867899,0.0,16.122000000000003,seafood,france,1,0,0
11.0,0.5,0.1,0.01,1.0,0.6,52.0,0.0,0.21153845747041428,0.1999996000008,0.11,10.719999999999999,beverages-and-beverages-preparations,germany,0,1,1
24.7,10.9,4.0,0.37,6.4,7.8,420.0,2.0,0.05880952366950113,0.36697244339702356,9.139,30.200000000000003,plant-based-foods-and-beverages,bulgaria,1,1,1
5.12,2.0,1.44,0.14,1.9,6.0,73.6,1.0,0.06956521644612479,0.7199996400001799,0.7168000000000001,6.796000000000001,dairies,australia,1,1,0
18.6,17.2,4.7,0.29,10.9,9.2,451.0,1.0,0.041241685052679194,0.2732557980665234,5.394,19.810000000000002,plant-based-foods-and-beverages,france,1,1,0
0.5,0.6,0.2,0.01,0.9,7.3,351.0,0.0,0.0014245014204430158,0.33333277777870374,0.005,3.4099999999999997,plant-based-foods-and-beverages,united-kingdom,1,1,0
0.0,3.0,1.3,0.0,1.9,3.0,58.0,0.0,0.0,0.433333188888937,0.0,-0.020000000000000018,dairies,morocco,1,0,0
16.0,12.0,2.0,0.01,8.1,10.0,428.0,0.0,0.03738317748274959,0.16666665277777895,0.16,14.280000000000003,plant-based-foods-and-beverages,france,1,1,0
0.5,0.8,0.2,0.03,1.0,7.8,351.0,0.0,0.0014245014204430158,0.24999968750039062,0.015,3.51,plant-based-foods-and-beverages,germany,1,1,0
0.8,14.0,3.1,0.5275,1.9,18.0,203.0,1.0,0.003940886680094155,0.22142855561224606,0.422,9.305,seafood,france,1,1,0
0.5,0.5,0.1,0.7,3.4,1.3,20.0,0.0,0.02499999875000006,0.1999996000008,0.35,4.4,plant-based-foods-and-beverages,france,1,1,0
10.5,0.0,0.0,0.01,0.2,0.0,45.0,1.0,0.23333332814814828,0.0,0.105,10.85,beverages-and-beverages-preparations,france,1,1,1
3.8,0.4,0.0,0.3,1.9,1.6,30.0,0.0,0.12666666244444458,0.0,1.14,5.199999999999999,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.00265,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0265,beverages-and-beverages-preparations,france,1,0,0
2.44444444444444,1.88888888888889,1.27777777777778,0.234722222222222,0.0,8.22222222222222,60.0,0.0,0.040740740061728335,0.6764702301039967,0.5737654320987639,6.66944444444444,dairies,new-zealand,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages,united-states,0,0,0
10.0,0.0,0.0,1.07692307692308,3.07692307692308,3.84615384615385,107.692307692308,0.0,0.0928571419948977,0.0,10.7692307692308,18.769230769230802,plant-based-foods-and-beverages,united-states,1,1,0
15.0,0.0,0.0,0.0,0.0,0.1,60.0,0.0,0.2499999958333334,0.0,0.0,15.6,beverages-and-beverages-preparations,france,1,1,1
3.2,3.1,1.0,1.48,1.2,2.2,56.0,0.0,0.057142856122449,0.32258054110305123,4.736,18.36,condiments,germany,1,1,0
0.0,1.8,0.3,0.12,1.9,0.8,42.0,0.0,0.0,0.16666657407412552,0.0,0.020000000000000018,beverages-and-beverages-preparations,germany,1,1,0
4.5,0.0,0.0,0.03,0.0,0.0,20.0,4.0,0.22499998875000055,0.0,0.135,5.0,beverages-and-beverages-preparations,france,1,1,0
10.5,0.8,0.5,0.12,1.9,3.0,66.0,0.0,0.15909090668044082,0.6249992187509765,1.26,10.959999999999999,beverages-and-beverages-preparations,france,0,1,1
4.2,7.5,5.1,0.09,0.5,3.9,101.0,0.0,0.04158415800411725,0.6799999093333453,0.378,10.71,dairies,united-kingdom,0,1,0
0.4,1.0,0.2,0.0,1.1,7.7,339.0,0.0,0.0011799409994692007,0.19999980000020004,0.0,2.89,plant-based-foods-and-beverages,united-kingdom,0,1,0
1.5,3.4,0.8,1.3,2.4,5.9,195.0,1.0,0.007692307652859961,0.23529404844292695,1.9500000000000002,14.85,plant-based-foods-and-beverages,france,1,1,0
0.6,0.5,0.1,0.62,2.7,1.6,24.0,0.0,0.024999998958333373,0.1999996000008,0.372,4.44,plant-based-foods-and-beverages,france,1,1,0
2.85714285714286,0.952380952380952,0.19047619047619,0.928571428571429,14.2857142857143,10.4761904761905,352.380952380952,0.0,0.008108108085098629,0.19999979000022006,2.6530612244897998,1.5714285714285587,plant-based-foods-and-beverages,ireland,1,1,0
14.0,5.33333333333333,0.888888888888889,0.0222222222222222,6.66666666666667,10.2222222222222,366.666666666667,0.0,0.03818181807768591,0.16666663541667262,0.3111111111111108,12.111111111111112,plant-based-foods-and-beverages,united-kingdom,1,1,0
0.3,1.1,0.4,0.01,1.9,7.1,345.0,0.0,0.0008695652148708254,0.3636360330581518,0.003,2.35,plant-based-foods-and-beverages,germany,1,1,0
39.7,5.0,1.1,0.04,4.9,4.6,352.0,3.0,0.11278409058868157,0.21999995600000882,1.588,39.82000000000001,snacks,netherlands,0,1,1
2.4,6.3,0.6,1.1,3.5,7.6,286.0,1.0,0.008391608362267104,0.09523808012093966,2.64,13.36,plant-based-foods-and-beverages,france,1,1,0
4.8,3.5,2.3,0.12,0.5,3.4,65.0,0.0,0.07384615271005919,0.6571426693878086,0.576,8.45,dairies,france,1,1,0
1.5,0.5,0.1,0.5,7.0,7.7,97.0,0.0,0.015463917366351368,0.1999996000008,0.75,0.5699999999999994,plant-based-foods-and-beverages,france,1,1,0
1.3,8.9,1.4,0.91,5.3,8.0,59.0,3.0,0.02203389793162885,0.1573033531119828,1.183,7.090000000000001,plant-based-foods-and-beverages,france,1,1,0
27.906976744186,4.65116279069767,1.16279069767442,1.27906976744186,6.97674418604651,9.30232558139535,372.093023255814,0.0,0.07499999979843737,0.24999994625001207,35.69497025419138,38.60465116279065,plant-based-foods-and-beverages,united-states,1,1,1
9.9,8.3,5.7,0.1075,0.1,4.0,133.0,2.0,0.07443608966589407,0.6867469052112163,1.06425,17.905,dairies,france,1,1,0
6.9,3.5,0.3,1.0,1.9,1.5,77.0,1.0,0.08961038844661834,0.08571426122449678,6.9,16.07,condiments,france,1,0,0
0.5,0.9,0.5,0.51,1.9,6.4,85.7,0.0,0.005834305649541358,0.5555549382722907,0.255,5.057,plant-based-foods-and-beverages,france,1,1,0
2.4000000953674,1.7000000476837,0.40000000596046,0.0,3.8,11.0,355.0,0.0,0.006760563629878412,0.2352939761451744,0.0,2.5500001013278597,plant-based-foods-and-beverages,france,1,1,0
17.0,7.2,2.0,0.03,8.8,10.0,360.0,0.0,0.047222222091049385,0.27777773919753623,0.51,14.100000000000001,plant-based-foods-and-beverages,belgium,1,1,0
5.0,4.4,2.6,0.12,0.5,3.8,75.0,0.0,0.06666666577777779,0.5909089566116007,0.6,9.049999999999999,dairies,france,1,1,0
5.0,3.1,0.3,1.0,2.2,1.4,60.0,0.0,0.08333333194444448,0.09677416233091536,5.0,13.7,plant-based-foods-and-beverages,australia,1,1,0
3.7,0.8,0.4,7.5e-05,0.5,1.5,31.0,1.0,0.11935483485952146,0.49999937500078123,0.00027749999999999997,3.91075,plant-based-foods-and-beverages,united-kingdom,1,1,0
0.0,8.4,2.6,0.885,1.9,22.0,164.0,0.0,0.0,0.3095237726757414,0.0,11.19,seafood,france,1,0,0
0.6,0.4,0.0,0.4,6.1,6.3,89.0,0.0,0.006741572957959854,0.0,0.24,-0.6100000000000003,plant-based-foods-and-beverages,germany,1,1,0
0.8,2.0,0.3,0.06,4.8,7.7,310.0,0.0,0.002580645152965661,0.14999992500003748,0.048,8.881784197001252e-16,plant-based-foods-and-beverages,bosnia-and-herzegovina,1,1,0
5.0,6.0,0.9,1.12,4.4,12.0,410.0,2.0,0.012195121921475312,0.14999997500000417,5.6000000000000005,16.800000000000004,plant-based-foods-and-beverages,france,1,1,0
0.0,0.7,0.2,0.9,0.0,25.0,106.0,0.0,0.0,0.28571387755160355,0.0,10.26,seafood,france,1,0,0
0.5,0.8,0.2,0.01,1.0,6.7,352.0,0.0,0.0014204545414191632,0.24999968750039062,0.005,3.3200000000000003,plant-based-foods-and-beverages,germany,1,1,0
1.0,1.36,0.48,0.01,2.5,6.57,350.0,0.0,0.002857142848979592,0.35294091695520813,0.01,2.58,plant-based-foods-and-beverages,belgium,1,1,0
2.5,4.0,1.2,0.92,3.1,8.8,257.0,3.0,0.009727626421293283,0.2999999250000187,2.3000000000000003,12.370000000000003,plant-based-foods-and-beverages,france,1,1,0
0.5,1.0,0.2,0.03,1.0,3.5,344.0,0.0,0.0014534883678677664,0.19999980000020004,0.015,3.4399999999999995,plant-based-foods-and-beverages,romania,0,1,0
0.7,19.0,3.9,0.88,2.0,13.0,234.0,0.0,0.0029914529786690043,0.2052631470914133,0.616,13.74,seafood,france,1,0,0
4.9,2.1,0.4,0.68,2.3,2.0,58.0,1.0,0.0844827571640904,0.1904760997732858,3.3320000000000003,10.380000000000003,condiments,united-kingdom,0,0,0
0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,beverages-and-beverages-preparations,mexico,1,0,0
0.7,1.0,0.4,0.01,1.9,8.1,358.0,0.0,0.0019553072571080804,0.3999996000004001,0.006999999999999999,2.8800000000000003,plant-based-foods-and-beverages,germany,1,1,0
11.2,10.6,2.7,0.07,10.8,10.8,375.0,0.0,0.02986666658702222,0.2547169571021739,0.784,7.549999999999997,plant-based-foods-and-beverages,croatia,1,1,0
2.0,19.0,17.0,0.05,1.9,1.6,185.0,0.0,0.010810810752373995,0.8947367950138528,0.1,19.450000000000003,plant-based-foods-and-beverages,france,1,1,1
3.0,3.0,2.2,0.13,0.0,5.5,67.0,0.0,0.044776118734684796,0.7333330888889704,0.39,7.17,dairies,france,1,1,0
13.0,0.5,0.0,0.1175,4.7,4.4,80.0,0.0,0.16249999796875003,0.0,1.5274999999999999,10.275000000000002,plant-based-foods-and-beverages,united-kingdom,1,1,0
2.6,1.6,0.2,0.69,1.1,2.2,70.0,0.0,0.03714285661224491,0.12499992187504884,1.7939999999999998,9.299999999999999,plant-based-foods-and-beverages,france,1,1,0
8.7,0.0,0.0,0.0,1.9,0.0,39.0,0.0,0.2230769173570021,0.0,0.0,7.1899999999999995,beverages-and-beverages-preparations,france,0,1,0
4.1,10.0,6.7,0.0975,0.5,4.1,126.0,0.0,0.032539682281431094,0.6699999330000068,0.39975,12.535,dairies,united-kingdom,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages,bulgaria,0,0,0
9.2,4.0,2.9,0.09,1.9,7.3,106.0,0.0,0.08679245201139196,0.7249998187500453,0.828,12.16,dairies,united-kingdom,1,1,0
4.0,0.5,0.1,0.4525,3.9,4.0,81.0,0.0,0.04938271543971957,0.1999996000008,1.81,5.535,plant-based-foods-and-beverages,united-kingdom,1,1,0
32.0,14.0,5.0,0.36,4.5,7.5,440.0,2.0,0.07272727256198347,0.3571428316326549,11.52,40.5,plant-based-foods-and-beverages,france,1,1,1
6.0,0.0,0.0,0.15,1.9,0.5,27.0,0.0,0.22222221399176983,0.0,0.8999999999999999,5.869999999999999,plant-based-foods-and-beverages,france,1,1,0
3.3,7.8,3.7,0.95,1.9,8.7,263.0,1.0,0.012547528469401032,0.47435891354372905,3.135,17.23,plant-based-foods-and-beverages,france,1,1,0
16.2,49.6,29.8,0.01,12.9,10.4,611.0,1.0,0.026513911576900306,0.6008064394998702,0.162,39.31,snacks,france,1,0,1
10.0,0.5,0.1,0.0,0.5,0.5,49.9521988527725,0.0,0.2001913835521494,0.1999996000008,0.0,10.099521988527725,plant-based-foods-and-beverages,france,1,1,0
4.8,0.0,0.0,0.03,0.5,0.3,21.0,4.0,0.22857141768707534,0.0,0.144,4.81,plant-based-foods-and-beverages,spain,1,1,1
3.2,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.22857141224489916,0.0,0.0,3.3400000000000003,beverages-and-beverages-preparations,france,1,1,0
6.1,0.0,0.0,0.0,1.9,0.0,30.0,0.0,0.20333332655555575,0.0,0.0,4.5,beverages-and-beverages-preparations,france,1,0,0
3.2,7.6,2.3,1.6,5.2,13.0,392.857142857143,3.0,0.00814545452472066,0.3026315391274291,5.120000000000001,20.22857142857143,plant-based-foods-and-beverages,belgium,1,1,1
1.8,8.0,1.0,1.0,1.2,1.4,146.0,0.0,0.012328767038844063,0.12499998437500197,1.8,13.060000000000002,seafood,france,1,0,0
23.0,0.5,0.1,1.7,1.2,1.3,113.0,0.0,0.20353982120761221,0.1999996000008,39.1,40.03,plant-based-foods-and-beverages,belgium,0,1,1
0.0,7.5,1.25,0.0,10.0,12.5,375.0,0.0,0.0,0.1666666444444474,0.0,-5.0,plant-based-foods-and-beverages,canada,1,1,0
9.8,0.0,0.0,0.01,0.1,0.0,44.0,0.0,0.2227272676652894,0.0,0.098,10.24,beverages-and-beverages-preparations,belgium,1,1,0
0.5,0.9,0.5,1.0,0.5,27.0,116.0,0.0,0.004310344790428062,0.5555549382722907,0.5,11.66,seafood,france,0,0,0
25.97403,5.7,0.77922,0.22727,7.01299,8.3,371.0,0.0,0.0700108623449842,0.13670523917451943,5.903117798099999,25.722959999999993,plant-based-foods-and-beverages,france,0,1,0
0.5,0.6,0.1,0.01,1.4,7.4,350.0,0.0,0.001428571424489796,0.16666638888935187,0.005,2.8000000000000003,plant-based-foods-and-beverages,france,1,1,0
4.08,3.84,2.32,0.102,0.0,4.4,68.0,0.0,0.05999999911764708,0.6041665093316382,0.41616,8.1,dairies,germany,1,1,0
1.9,5.1,0.5,0.99,6.9,10.0,252.0,1.0,0.007539682509763165,0.09803919646290266,1.881,7.92,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.004,beverages-and-beverages-preparations,france,1,0,0
2.8,10.0,7.5,0.11,0.5,4.8,125.0,0.0,0.0223999998208,0.7499999250000076,0.308,12.15,dairies,france,1,1,0
3.5,0.0,0.0,0.00025,0.0,10.0,58.0,0.0,0.06034482654577886,0.0,0.000875,4.0825,dairies,italy,0,1,0
13.0,2.7,1.8,0.0975,1.9,3.0,92.0,3.0,0.14130434629017016,0.6666664197531778,1.2675,14.795,dairies,germany,1,1,0
0.3,0.6,0.1,0.0,1.4,7.4,349.0,0.0,0.0008595988514051608,0.16666638888935187,0.0,2.49,plant-based-foods-and-beverages,italy,1,1,0
0.8,0.9,0.2,0.01,1.9,7.1,351.0,0.0,0.0022792022727088257,0.22222197530891633,0.008,2.7099999999999995,plant-based-foods-and-beverages,portugal,1,1,0
3.1,5.7,0.9,0.01,9.0,18.0,369.0,0.0,0.008401083988072943,0.1578947091412791,0.031000000000000003,-1.2100000000000009,plant-based-foods-and-beverages,france,1,1,0
10.5,3.0,0.5,0.4925,8.5,25.0,648.571428571428,0.0,0.01618942728781367,0.16666661111112963,5.17125,13.910714285714281,plant-based-foods-and-beverages,portugal,1,1,0
0.0,13.8888888888889,1.38888888888889,0.868055555555556,16.6666666666667,30.5555555555556,500.0,1.0,0.0,0.09999999280000052,0.0,-1.5972222222222499,plant-based-foods-and-beverages,united-states,1,1,0
0.0,0.5,0.0,0.4,2.8,4.1,54.0,0.0,0.0,0.0,0.0,1.7400000000000002,plant-based-foods-and-beverages,belgium,1,1,0
0.0,23.0,13.8,2.3,0.0,16.0,167.941363926067,0.0,0.0,0.5999999739130446,0.0,38.47941363926067,dairies,france,1,1,1
0.0,3.5,0.9,0.06,5.6,7.3,364.0,0.0,0.0,0.25714278367349036,0.0,-0.4599999999999991,plant-based-foods-and-beverages,france,1,1,0
0.5,0.6,0.2,0.01,1.9,7.5,351.0,0.0,0.0014245014204430158,0.33333277777870374,0.005,2.4099999999999997,plant-based-foods-and-beverages,france,1,1,0
14.0,3.1,2.0,0.12,0.0,3.3,97.0,0.0,0.14432989541927943,0.6451610822061025,1.68,18.169999999999998,dairies,france,1,1,0
4.8,10.0,7.0,0.1,0.0,3.5,123.0,0.0,0.03902438992663097,0.699999930000007,0.48,14.030000000000001,dairies,france,1,1,0
10.6,0.8,0.5,0.12,1.9,3.0,65.0,0.0,0.16307692056804737,0.6249992187509765,1.272,11.049999999999999,beverages-and-beverages-preparations,france,1,1,1
3.0,2.0,1.3,0.1,1.9,9.9,70.0,0.0,0.04285714224489797,0.6499996750001624,0.30000000000000004,4.1,dairies,italy,1,1,0
1.4,2.6,0.8,0.03,1.9,7.7,357.0,0.0,0.003921568616466194,0.30769218934915793,0.041999999999999996,4.17,plant-based-foods-and-beverages,spain,0,1,0
10.5,16.0,0.013,0.13,1.9,2.8,76.5,0.0,0.1372549001666026,0.0008124999492187531,1.365,10.678,dairies,france,0,1,0
